,Text
4107,   인터넷에서 세월호 참사 희생 학생들을 ‘특대어묵’ 등으로 비하하며 모욕글을 올린 20대 남자 회사원이 경찰에 붙잡혔습니다.  goo.gl/1UQwSf  
4108,  세월호 참사 후속 조치로 신설된 국민안전처가 현장 재난대응 인력보다는 행정직과 고위직 관료를 늘리는 데 집중했다는 주장이 제기됐습니다.  goo.gl/KJgZn6 pic.twitter.com/pQpQZFH8Ar  
4109,"   <아무리 그래도 이건 아니죠..ㅠ> 김재원, '세금도둑' 이어 ""세월호 특위, 탐욕의 결정체"" omn.kr/buqj  "
4110,"   오늘도 ""세월호 희생자와 실종자 304명을 기억하는 미사""에 함께해주신 모든 분께 고마움의 인사를 전합니다~ 손바닥으로 하늘을 가릴 수 없듯이 진실 또한 그렇습니다. 진실을 인양하라!!! pic.twitter.com/dcdjt0MM2G  "
4111,"   15(Sun)❗ ➋➧Trafalgar Square 🇬🇧#런던 🚢#세월호 11th❕ 😡""Stay Put❗""  📱페북►facebook.com/debbieekimm/po… pic.twitter.com/EuIdyrbcTq @SewolToronto @kellyjinlee  "
4112,"   5. 세월호를 탔던 친구들을 지켜주지 못했던 우리의 잘못을 반성하고, 아까운 희생자를 기억하고, 다시는 그런 참사가 생기지 않도록 하기 위해 공연에 가보려고 합니다. 뜻을 같이 하시는 분들의 많은 동참을 부탁드립니다.  "
4113,   2014년 국회의원 후원금 1위는 새누리당 김재원으로 3억1066만원. 반면 꼴찌는 새정련 권은희 의원으로 1705만원. 후원금 1위 김재원은 오늘 세월호 조사위를 맹비난했고 반면 권 의원은 부정선거 고발로 기소 위기. 대한민국 정의는 개가 물어갔나!  
4114,  #세월호 참사 선장/선원 재판에 대한 엄정한 판결 촉구 탄원서입니다. 다시는 이런 참사가 벌어지지 않아야 합니다. 책임을 제대로 묻는 재판이 될 수 있도록 많은 분들의 동참 부탁드립니다. goo.gl/QZJaxm  
4115,  세월호 실종자 가족 이야기 들어주는 외신기자들. 외면하는 언론들아 보고 있냐? pic.twitter.com/4SEuD2uT0h  
4116,   [다시 세월호 특집 ①] 금요일엔 돌아오렴 “저희는 지금도 4월 16일입니다” news.kukmin.tv/news/articleVi… pic.twitter.com/8kumf9LjQn  
4117,   새누리당 국회의원 김재원이 세월호 조사위에 대해 `탐욕의 결정체` 운운하며 또다시 맹비난 했다. 지난번 세금 도둑 발언에 이어 거침이 없다. 그들에겐 세월호 조사위 출범이 무서운가 보다. 과거 친일파가 반민특위를 공격하던 그것을 연상케 하는 이유다.  
4118,"   눈으로 보고도 전혀 생각하지 못했던 세월호 침몰 원인, 아고라에 어느분이 지적한것 처럼 어떤 물체와 부디쳤는지 아니면 치고 지나갔는지 선수 쪽에 붉은스름하게 긁힌 자국이 선명하게 남아 있다. 과연 그 정체는? pic.twitter.com/uosI4kdagF  "
4119,"   김재원, '세금도둑' 이어 ""세월호 특위, 탐욕의 결정체"" omn.kr/buqj 강민수 기자  "
4120,"   국가인권위원이란 사람들이 세월호, 통진당해산 등에 대해 유엔 보고를 막는다. 현재의 국가인권위는 인권침해국가가 아니라는 알리바이입증용 장식품에 지나지 않는다. 국가인권위원들의 대다수는 '인권 위에 정권'을 외치는 정권수호자들이다.  "
4121,   징한 정권이다. 전교조 법외노조화로 교원의 노동인권을 박탈했다. 통진당 해산으로 10만 당원의 정치기본권을 박탈했다. 세월호 구조실패로 3백여명의 생명권을 박탈했다. 정권발 인권침해에 입다물고 정권이익을 관철하도록 국가인권위를 장악했다.  
4122,"   노컷뉴스 [생중계]  세월호 유족, 팽목항에서 광화문까지 눈물의 3보 1배. 3/3 현재 9일째. m.nocutnews.co.kr/news/4376555  "
4123,"   이제 진실이 밝혀 집니다. 세월호를 왜 침몰시켰고, 정부는 왜 구조 하지 않았는가? 영상필청 요망 m.youtube.com/watch?feature=…  "
4124,"   여러분의 힘으로 세월호 다큐멘터리 영화 ""인텐션"" 제작을 위한 크라우드 펀딩 <프로젝트 부>가 목표액을 달성했습니다. 고맙습니다. projectboo.com  "
4125,"   [기자수첩] “‘세월호’를 지우려 하는 이들이 있다.” 집권여당 국회의원, 여당 추천 새월호 조사위원, 국가인권위원회...그리고, 박근혜 대통령. vop.co.kr/A00000854919.h… pic.twitter.com/Rci9uAQBh5  "
4126,"  세월호 침몰 후 단원고 교감의 자살은 여러 의혹을 남겼다. 구조작업이 한창이고 전국민이 생환을 기도하는데 교감의 유서는 홀로 승객 전원 사망을 기정사실화 한다. 가족에 대한 언급이 없고, 두루뭉술한 책임론과 화장해달란 부탁은 노무현의 유서와 흡사하다.  "
4127,   국가인권위원회가 대통령 캠프 출신 상임위원의 지시에 따라 유엔에 제출할 인권보고서에서 통진당. 세월호 등 '민감한' 내용을 삭제했답니다. 북한이 '인권문제 없다'고 주장하는 것과 뭐가 다른가요?  
4128,   인권위 끝없는 추락...인권침해 은폐 의혹까지 UN 보고서에서 ‘세월호 참사’ ‘통합진보당 해산’ 등 삭제 news.kukmin.tv/news/articleVi… pic.twitter.com/eHYex5XQBg  
4129,"   김어준의 파파이스 세월호 영화 펀딩 projectboo.com 목표액은 10억.. 3만원 부터 참여 할수 있고, 3만원 펀딩으로 시사회 초대권 2매와 엔딩크레딧에 이름도 올라갑니다. #바꾸세 pic.twitter.com/W9BtaEVReb  "
4130,  세월호 #삼보일배 오늘은 진도 체육관까지 가셨군요. 페이스북 하시는 분들 계시면 승현군 아버님 계정에 응원글 부탁 드릭께요. 그리고 삼보일배도 함께해 주세요 [ m.facebook.com/story.php?stor… ] pic.twitter.com/S6SRHwwkFF  
4131,"   오늘 진도에서 목포가는 길에 최근 현대중공업에서 제작한 국내최대 해상크레인을 봤습니다.1만톤까지 끌어 올릴 수 있다고 해요.참고로 세월호는 6천8백톤급.삼성에 있는 크레인과 함께라면 세월호 인양,문제 없습니다 pic.twitter.com/FSHo300bUw  "
4132,   경찰이 지난해부터 계속되고 있는 세월호 참사와 관련한 집회 및 시위 참가자들을 줄줄이 소환하고 있는 것으로 확인됐습니다. vop.co.kr/A00000853902.h… pic.twitter.com/itGDK41CMJ  
4133,"   이 책을 읽은 많은 분들께서 세 페이지를 넘기기 어려웠다 하십니다. 혼자 읽으면 아프지만 여럿이 함께 읽고 나누면 무엇을 해야할 지 보입니다. #세월호 가족들의 육성기록, 금요일엔 돌아오렴. 함께 읽고 나눠요~ pic.twitter.com/sz10r44NaT  "
4134,"   인권위, ‘인권 후퇴’ 우려 불구 세월호 등 항목 삭제 왜? is.gd/HT2KGU #고발뉴스  "
4135,  세월호 희생 학생들을 기리는 가칭 ‘4·16 단원 장학재단’이 세월호 사고 1주기를 앞둔 다음달 14일 발족합니다.  hani.co.kr/arti/society/a… pic.twitter.com/4wZvwCLxrB  
4136,"   [팩트TV] 세월호 실종자 가족 “朴 정부, 정말 산 다윤엄마도 죽일 셈이냐” goo.gl/AXfMy0 321일째…“우리 아이들이 미치도록 보고싶은 가족들과 친구들 옆으로 돌아올 수 있도록…"" pic.twitter.com/hnQfqGp05u  "
4137,  세월호 참사 희생 학생들을 ‘어묵’으로 비하한 게시물을 인터넷에 올린 일간베스트 이용자 김모씨(20)가 구속기소됐습니다. goo.gl/LW5zw6 pic.twitter.com/EPu4Pyasl2  
4138,   기자님들? 오늘 (2일) 오후 3시 안산합동분향소 앞에서 세월호 실종자 가족분들이 기자회견 한다고 하네요. 많이 와 주시기를 바라고 있습니다.  
4139,"   경찰이 직접 집계한 결과 지난해부터 최근까지 세월호 집회 참가자들 가운데 연행된 인원이 368명, 이후 소환 통보를 받은 인원이 352명에 달합니다. vop.co.kr/A00000853902.h… pic.twitter.com/eITWd67iD6  "
4140,"   인권위가 유엔에 ‘인권규약 이행실태 의견서’를 내며 초안에 있던 세월호 진상규명, 청와대 언론인 고소, 통합진보당 해산 등 인권 후퇴로 보일 내용을 대거 삭제했습니다.  hani.co.kr/arti/society/r… pic.twitter.com/BY8T7wHCA9  "
4141,   후쿠시마 이후시대에는 기회 닿는대로 핵발전을 줄이는 게 정도 아닐까. 설계수명이 다한 노후핵발전소의 수명연장은 돈에 눈이 먼 시대역행이다. 세월호도 수명연장된 노후선박이지 않았나. 후쿠시마보다 더 큰 재앙을 겪어야만 정신차릴 건가.  
4142,"  세월호이후에도 정부는 바뀐 게 없다. 보란듯이 핵발전소 수명까지 연장하며 핵발전 확대에 열을 올린다. 여전히 사람보다 돈, 안전보다 효율이다. 핵발전소가 핵폭탄임을 보여준 후쿠시마도 잊었다. 선박수명연장이 화를 부른 세월호참사도 지웠다.  "
4143,   진실을 침몰하지 않는다. @leesanghoC: 세월호 진실 인양을 위한 유가족들의 20일 대장정.. go발뉴스가 처음부터 끝까지 함께 했습니다. '다큐20일' 꼭 봐주셨으면..  podbbang.com/ch/3968  
4144,"   ""비열한 술책""-국가인권위가 UN에 제출할 보고서에 애초 65개 항목을 절반으로 줄이면서 '세월호•통진당 해산•성소수자 차별•언론기관 독립성' 등 진짜 핵심내용은 빼버렸단다. 인권을 욕보이는 '국가사기단'이다. pic.twitter.com/vGFoVEtBJh  "
4145,"   팽목항에서 광화문까지 세월호 실종자 수습,선체인양 촉구 위해 삼보일배 중인 고 이승현 학생 누나인 아름이.지나가던 한 주민이 다가와 껴안으며 흐느끼고 있다.아직은 더 울어주고 아파하는 분들이 더 많다는걸... pic.twitter.com/WzNR6q8SCr  "
4146,"   김을동...세월호 유가족 ""나라의해 양보할건 양보해라. 이런 인간이 3.1절만 되면 김좌진장군을 팔며 미소를 짓고 다닙니다. pic.twitter.com/NwQUatu34Y  "
4147,"   인권위, UN 심의 자료서 세월호․성 소수자 내용 삭제is.gd/Futpmx #고발뉴스  "
4148,  #세월호_참사 320일째 오늘은 저도 또 한명의 길 위의 친구 입니다 #삼보일배 하시며 슬픔과 아픔 그리움을 토해 내시는 유가족 옆에서 오늘은 저도 길 위에서 같이 또 한명의 유가족이 되어 같이 토해 내겠습니다 pic.twitter.com/e3YTB1yb9T  
4149,"   이 사진 한 장이 말해주는 것은, 세월호 침몰당시 생존에 필요한 에어포켓이 넉넉히 존재했고, 이 사진을 찍은 학생은 외부로 전송까지 했다는 사실입니다. 그런데 왜 단 한명도 생존자가 없습니까? pic.twitter.com/NqJWlCW4oN  "
4150,"   이분들 곧 종북이라는 타이틀이 붙겠군요 친일반역자 정권 에서 누구든지 세월호 를 인간적인 시각으로 언론에 부각 시키면 조중동 새누리당 일베충 놈들이 빨갱이로 몰아 세우는나라.  기억합시다 상식이넘치는분들로.. pic.twitter.com/tBR1HZksrI""  "
4151,"  세월호 침몰1년(-46일), 배 안에는 아직도 고교생 네명과 아홉살 어린이, 교사 등 아홉명이 가족 품으로 돌아가지 못했다. “국가적 최종책임자는 마땅히 세월호 인양을 진두지휘하고, 그 현장에서 속죄해야” pic.twitter.com/NQopmTBDIu  "
4152,"   ""@young5210: [팟빵] return! 나는 꼽사리다-[호미28회] [다시 세월호 특집 ①] 금요일에는 돌아오렴  m.podbbang.com/ch/7047 pic.twitter.com/8zb6MirvPP""  "
4153,"   4.16지킴이 도봉모임에서 이상호 감독님과 유가족을 모시고 <다이빙벨> 상영회를 마련해주셨습니다. 세월호는 아직 끝나지 않은 이야기이기에. 주말 이른 시간이지만, 300명의 관객이 모여주셨습니다. 감사합니다. pic.twitter.com/QH6CryWpf2  "
4154,  세월호 팽목항에서  매일 100만원씩 자비들여 햄버거 1800인분을 제공하던 봉사자분  경기도 가평에 이분이 운영하는가게 경기도 가평군 가평읍 읍내리 475-31 자라재즈 031 581 5505 pic.twitter.com/Yo7u3qv8SA  
4155,"   '침몰'은 '배'에 관한 것, '참사'는 '인명'에 관한 것임. 따라서, 세월호 '참사'의 본질은 ""골든타임의 존재에도 불구하고, 충분히 구조할 수 있었던 수백의 생명을 어째서 구조하지 못한 건가. 안한 건가""임. 이것이 조사위가 밝혀내야 할 진실임.  "
4156,"   새누리당이 조속히 시행하기 싫어하는 법. 1. 친일파 재산환수법 2. 세월호특별법 3. 김영란법 이법들을 새누리가 나서서 해결하려는 의지를 보이면 국민, 민생, 개혁을 말하는 진심을 믿어보겠어요. 그러지 못할 주제면 함부러 씨부리지 마시길.  "
4157,  세월호 참사 319일  실종자들과 진실을 인양하라 팽목항에서 광화문까지 삼보일배를 합니다. 세월호 모형배를 끌고 험한 길을 오고 있습니다. 승현아버님과 누나의 간절한 바램이 우리의 눈물입니다  #세월호 #바꾸세 pic.twitter.com/rfF6qtaRkb  
4158,"  세월호 실종자 가족, 청와대 1인 시위로 ‘인양’ 호소 고 허다윤양 어머니 박은미씨 “다윤이 찾기 전엔 안 죽을 거예요. 걱정마세요” news.kukmin.tv/news/articleVi… pic.twitter.com/5bARGExSEk  "
4159,"   이병기 원장 후임에 #이병호 전 안기부 2차장 omn.kr/bsun ""국정원 개혁은 빈대 잡으려고 초가삼간 태우는 격"" ""국정원과 세월호는 관련의혹은 터무니없다""#이병호 pic.twitter.com/utGigsYepQ  "
4160,"   새벽 1시 기습 원전 날치기 ""세월호 참사 겪고도"" omn.kr/bsty 손지은 기자  "
4161,"   문재인 당대표 ""노후원전 연장은 세월호 재탕이다 결코 용납할 수 없다""  김영춘.윤준호.이재강 지역 위원장들과 지방 의원들이 문재인 당대표와 궤를 같이 하며 고리 1호기 폐쇄위한 10만인 서명운동 돌입!! pic.twitter.com/kqcv4QCGLK  "
4162,"   광화문에서 세월호 실종자 가족들이 피켓들고 서 있자 시민이 다가와 끼우고 있던 장갑을 건넸다.은화엄마가 딸은 더 추운곳에 있다며 한사코 거절하자""이러면 국민들이 더 아파 합니다""며 끼워줬다.세상은 이래야 한다 pic.twitter.com/3d9hCaDZux  "
4163,"   ""@mediamongu: 여기까지 오게 만들었네요. 세월호 실종자 조은화, 허다윤 학생 두 엄마께서 청와대 앞에서 피켓을 들었습니다. 이 소식 좀 알려 주세요. pic.twitter.com/BedAnxB4oC""  "
4164,"  세월호 유가족, ‘가라앉은 진실’ 알리려 美 순회 나선다 [LA·뉴욕 등 10개 지역 순회.. ‘금요일엔 돌아오렴’ 북콘서트, ‘다이빙벨’ 시사회 진행] gobalnews.com/news/articleVi… pic.twitter.com/tCeerFG3dX  "
4165,"   청와대 앞에 선 세월호 실종자 허다윤 학생 엄마 모습을 휴대폰으로 촬영 했습니다. 유가족이 되고 싶다는 딸의 머리카락 하나라도 찾아 보내고 싶다는 엄마의 마음, 우리가 헤아려야 합니다. pic.twitter.com/KhgwEtsyrb  "
4166,"   여기까지 오게 만들었네요. 세월호 실종자 조은화, 허다윤 학생 두 엄마께서 청와대 앞에서 피켓을 들었습니다. 이 소식 좀 알려 주세요. pic.twitter.com/PZh25Cm3x5  "
4167,"   ""Pray for the Victims of ferry Sewol, Korea"" #세월호 #ferry_Sewol Titian, ""Madonna and Child""(1565-1570) pic.twitter.com/0SVJNIVtyh  "
4168,  세월호 참사 317일  눈물 세걸음에 소원 일배입니다. 삼보일배의 세월호가 진도 팽목에서 국회와 청와대로 엎드려 옵니다. 국회와 청와대가 진도 팽목항에 엎드리는 날까지 세월호는 행동합니다  #세월호 #바꾸세 pic.twitter.com/Yd2hMr0Q7A  
4169,"   미주 교민 초청으로 유가족 해외 간담회…‘금요일엔 돌아오렴’ 북콘서트 이호진씨 부녀, 하루 4km 번갈아가며 삼보일배·세월호 수레 끌어 news.kukmin.tv/news/articleVi… pic.twitter.com/fQVmi5hkpR  "
4170,"   ‘대통령 2년, 세월호 최종책임자에게 묻는다’ 촛불집회 시민들 ‘인양-진상규명’ 요구…‘희생자 기억하는 304일’ 미사도 열려 news.kukmin.tv/news/articleVi… pic.twitter.com/dUh8kSknp1  "
4171,"   진실 인양을 위한 세월호 유가족들의 20일 대행진을 고발뉴스가 동행하며 빠짐없이 영상 기록했습니다.   다큐20일, 우선 오디오 부터 업로드했습니다 podbbang.com/ch/3968  "
4172,   이 얘기는 널리 같이 읽었으면 합니다.  또 다른 세월호 참사가 벌어지지 않도록... fb.me/1BO7oqHC2  
4173,  세월호 트라우마 포켓북 <세월호 트라우마 이웃이 묻고 정혜신이 말하다> 책자가 필요하신 분은 이제부턴 PDF파일로 받으실 수 있습니다~^^  facebook.com/photo.php?fbid…  
4174,   미디어몽구(@mediamongu ) 님의 세월호 유가족 트윗을 보고 만들었습니다 얘들아 어서 올라오렴. . . 세월호를 인양해주세요 pic.twitter.com/wU3o2yaixx  
4175,"  세월호 유가족, ‘가라앉은 진실’ 알리려 美 순회 나선다is.gd/nxfl7Y #고발뉴스  "
4176,"   낼 세월호 트라우마에 대해 말합니다, 성남시청에서. RT @_kkb709: ""@win0727: 2.26(목) 오전10시 성남시민행복아카데미 강사 정혜신. ""누구에게나 엄마가 필요하다"" 무료 입장가능^^ pic.twitter.com/tEaS9vxvTD""  "
4177,"   이해찬 의원 대정부 질의 ""원세훈 유죄판결로 朴 정통성 완전 붕괴. 세월호 참사는 부작위에 의한 살인. 헌재는 존재 가치 없어"" viewsnnews.com/article/view.j…  "
4178,   야... 이건 진짜 미친 것 같다...  여러분... 이 사진 꼭 좀 봐주세요.  지금 세월호 유가족들이 분노하고 계십니다. → youtu.be/n_BuMiOLE_A pic.twitter.com/aPwlndkq9g  
4179,   [직접] 300여명의 목숨을 잃은 세월호 참사는 국가의 부작위로 저질러진 살인입니다. 세월호 인양은 비용의 문제로 따져서는 안됩니다. 인간과 생명에 대한 최소한의 예의입니다. pic.twitter.com/C5409hXZek  
4180,"   속보  영화 다이빙벨, 세월호 유가족과 함께 미국 10개 지역 관객 만난다   m.kgnews.co.kr/news/articleVi…  "
4181,"   부산 시민께, <세월호를 기억하는 '천개의 타일'> ""잊지않고 행동하겠다""는 마음을 모아 전국에서 모인 타일로 팽목항에 '기억의 벽'을 만듭니다 부산 곳곳에서 진행되는 '타일 만들기' 일정입니다 pic.twitter.com/BYbkVIFbLs  "
4182,"   ‘세월호 유족 천막 지원’을 한 이유로 경찰이 서울시 공무원을 수사중이라는 뉴스. <이 나라는 분명, 지옥의 한 가운데에 있다!>   m.amn.kr/a.html?uid=188…  "
4183,"   헐, 이건 해도 너무 했네요. pic.twitter.com/dCBpdVAFwz 세월호 이슈를 막기 위해 지하철 사고를 부각 시켜서 지방 선거까지 영향을 주기 위한 윗선 지시  "
4184,   경찰이 세월호 농성자들에게 천막을 제공한 '죄'로 서울시장을 입건하고 서울시 간부들을 조사했답니다. '측은지심'을 '죄'로 취급하는 곳은 지옥밖에 없었습니다. 지금까지는.  
4185,"   2월 25일. 박근혜 대통령이 취임한지 2주년 되는 날입니다. 집권 3년차를 맞이하는 대통령에게 촛불이 묻습니다. #세월호, 무엇을 하셨나요? 어떻게 하실 건가요? pic.twitter.com/iG20sNFrqf  "
4186,   언론단체마저 ‘기자들도 김영란법 적용돼야’ 주장하는데… ‘벤츠 여검사’ 이후 추진…‘세월호 참사’로 ‘관피아’ 논란 일자 재점화 news.kukmin.tv/news/articleVi… pic.twitter.com/YeUL2choNA  
4187,   이호진씨 부녀 세월호 모형 수레 끌며 팽목항에서 삼보일배 시작 ‘세월호 인양‧진상규명’ 촉구…광화문 6월 도착 예정 news.kukmin.tv/news/articleVi… pic.twitter.com/toLj3JpnTX  
4188,"   종로경찰서, 관리담당‧천막 설치자 소환 조사…상급자도 서면조사 서울시 “국가적인 지원 약속…정무적 판단으로 세월호 천막 설치” news.kukmin.tv/news/articleVi… pic.twitter.com/SMh9UnC072  "
4189,"   김영란법에서 부패언론인 빼자고 주장하는 일부 언론인들의 잘못을 조목조목 지적한 글입니다.  1. 기회주의 (작년5월에 이미 여야합의 했는데 그땐 세월호 공분 두려워 꼼짝 못하다가, 세월호 잊혀져 가는 것... ln.is/twtkr.com/AVEm0  "
4190,   삼백열닷새째[315]. 세월호 유족들에게 광화문광장 천막 지원을 한 것에 대해 경찰이 박원순 시장과 담당자들을 조사한다면서요? 세상에나. 이게 무슨 짓거리입니까?  
4191,"  세월호 유가족 이호진씨 부녀, 800km 도보순례 이어 500km 고행길 omn.kr/briu 고 이승현군의 아버지와 누나, 광화문까지 4개월여 대장정..유가족들을 거리로 내모는 개막장 정권 pic.twitter.com/RWe8QisLnu  "
4192,"   유가족 이호진씨, ‘세월호 인양’ 위해 팽목항서 서울까지 삼보일배 출발@newsvop vop.co.kr/A00000851695.h…  "
4193,"   [""금요일엔 돌아오렴"" 부산 북콘서트]  ️▷3.16(월) 19:30 ▷경성대 콘서트홀  *김장훈씨가 대관후원. *영상으로 참여하기(독후감+응원 메세지): 휴대폰 영상을 2/28까지 세월호 부산 대책위로! pic.twitter.com/32cfzfTDDc  "
4194,   전명선 대표 “세월호 유가족 천막 지원했다고 수사? 검경이 정권 손발 노릇만”@newsvop vop.co.kr/A00000851676.h…  
4195,  세월호 유가족이 선체 인양을 촉구하며 전남 진도 팽목항에서 서울 광화문까지 삼보일배 고행길에 나섰습니다. 걷기도 힘든 길입니다. hani.co.kr/arti/society/s… pic.twitter.com/KHTC0k0vgu  
4196,"  세월호 희생자를 '특대 어묵'으로 조롱한 인간이 자살 유언비어를 스스로 퍼트리더니만, 이번엔 ""부활했다""는 글을 올렸습니다.  대한민국 경찰분들 보세요. 이건 여러분을 조롱하는 겁니다.  꼭 잡아내셔야 합니다. pic.twitter.com/beA2706nPQ  "
4197,"   민주화운동한 사람들은 애국심이 없는가? 세월호 학부모들, 강정에서 시위하는 사람들은 비국민들인가? 굴뚝에 올라간 사람들과 페미니스트들은 인성이 나쁜 사람들인가? 문제는 이들 질문에 '그렇다'고 말하고 싶은 자들이 태극기 강제 게양법을 추진한다는 것.  "
4198,   경찰이 박원순 서울시장을 수사합니다. 세월호 농성에 천막을 제공했다는게 그 이유라는군요.  <골 때려....>  
4199,   팽목항에서 광화문까지 삼보일배 중인 세월호 희생자 이승현 학생 누나 아름이 모습을 폰영상으로 찍었습니다. 울면서 하고 있습니다. pic.twitter.com/suQjouvhUv  
4200,"   ""실종자를 만나기 전까지 끝낼 수는 없습니다"" 팽목항에서 광화문까지 세월호 모형 배를 끌고 가는 고 이승현 학생 누나 아름이. 넉달을 수레 끌고 6월 어느날 광화문에 도착한대요. pic.twitter.com/pnKaxXvBiH  "
4201,"   미친년RT @chadoolj: 새누리당 꼴통녀 김을동, “세월호 유족, 나라 위해 양보해라” 뭘? ▶ 당신 세 쌍둥이가 똑같이 당했어도 그 따위 말이 입에서 나옵니까? ilyo.co.kr/?ac=article_vi… pic.twitter.com/hLQ7dKZoBX  "
4202,"   ""세월호 모형 끌고 500km 3보1배""-이승현군 아버지 이호진씨와 유족이 6월 광화문 도착까지 30만배라는 상상키 어려운 고행을 예정하고 팽목항을 출발했단다. '진실•인양'에 대한 간절함이 어떠한지 보여준다. pic.twitter.com/Bd2IoQYkSM  "
4203,  세월호 희생자 고 이승현 학생 누나인 이아름 양도 아버지와 함께 세월호 모형 수레를 끌고 이 곳 팽목항에서 광화문 향해 걷고 있습니다. pic.twitter.com/ZX4frTiqsS  
4204,   다이빙벨을 보는내내 속터지고 아내에게 설명해주느냐 정신없고... 영화가 끝나고 아내가 던진 한마디! 저거 실패한거라던데...  이젠 대한민국이 무섭단다 세월호가 잊혀지는게 가슴 답답하단다 T-T  
4205,"   이런 소식 널리널리~ @wnewskr:""두사람의 희생정신은 세계에 귀감이 된다"" 고(故)최혜정 단원고 교사와 박지영 세월호 승무원이 미국 FCMF의 골드메달을 받습니다. goo.gl/n76rmE pic.twitter.com/q5VloEnjFl  "
4206,"   [이옥현의 세상나누기] 죽음으로도 끝내지 못할 詩 세월호 희생자 고 김유민 양의 아버지 김영오 씨가, 새누리당 의원들 앞에서 무릎을 꿇고 호소하는 모습이..  news.kukmin.tv/news/articleVi… pic.twitter.com/BItofR22lB  "
4207,"   항만비 포함 세월호 3등실 기준 운임 71000원, 유일한 장점은 1박 가능하다는 것.. 굳이 저가항공 보다 비싸고 경제성도 없는 페리호를 이용할 이유가 없는 것.. 세월호 참사가 국가에 의한 살인인 이유. pic.twitter.com/JJIH7tgz5e  "
4208,"   박근혜 각하.  ""세월호를 인양하라""는 유가족의 목소리가 들리지 않으십니까?  참으로 뻔뻔하십니다. #세월호를인양하라 pic.twitter.com/oxwwPIgZsB  "
4209,   다이빙벨을. 포털과. Iptv에서도. 시청가능 하다고 합니다. 많은 시청. 하셔서 세월호의 진실을 알고 진실과 정의가 몰살되는. 현실을 직시하면서 우리가  깨어나서 이러한 사회를 바꿀수. 있는 원동력이 되었으면 하는 바램입니다  
4210,"   <열일곱살의 버킷리스트(부제 단원고2학년4반 이야기)'> *3/8(일)오후4:16, 홍대 앞 세월호 참사로 희생된 고 박수현군의 버킷리스트, '스쿨밴드 ADHD 20회 공연하기'를 이뤄주기 위한 기획입니다 pic.twitter.com/0vy5qzCjtA  "
4211,"   [팩트TV] 세월호 희생자 '특대어묵‘ 비하女 투신설, 알고보니 盧 비하? goo.gl/qH6xkb 장례식장 ‘망자’ 이름까지 조작해가며…무등산 인근 '투신설'을 유포한 것으로 드러났다. pic.twitter.com/8y9bmVMu5n  "
4212,"  세월호 희생자를 ""특대 어묵""으로 조롱한 인간의 자살설이 유언비어로 밝혀졌다.  이제 노무현재단은 노무현 대통령의 유서를 비꼰 이 인간에게 강력한 법적 조치를 취해야 한다. @RohFoundation pic.twitter.com/bc0P3gSQur  "
4213,  세월호 희생자들을 '특대 어묵'으로 비하한 글을 올린 인물이 자살했다는 소문은 거짓으로 밝혀졌다.  이제 그 인간을 포함하여 유언비어를 의도적으로 퍼트린 인간들도 수사방해 혐의로 법적 책임을 지도록 해야 한다. durl.me/8b5q8y  
4214,  세월호 노란리본을 분향소를 방문 할 때는 달고 ...인근 중소기업 방문 할 때는 떼는 완구총리!.. 이런 완구에게 누가 진심을 느끼겠나?~ pic.twitter.com/W9rDf0F7Gh  
4215,   보셨나요? MBC 아육대중 풋살경기에 내걸린 현수막. -블락비 팬덤 BBC  개념 팬문화는 권장 할 만합니다.   감사합니다. #세월호 노란리본 pic.twitter.com/MnyXvbuwei  
4216,  세월호 실종자 허다윤 학생 엄마가 이완구 총리 만나러 갈때 모습 입니다. pic.twitter.com/2Jvrm6k4Iu  
4217,   이완구 총리 앞에서 무릎 꿇고 오열하는 세월호 실종자 조은화 학생 엄마. 너무 분하고 아픕니다.ㅠ pic.twitter.com/rnZx1LpMq0  
4218,  세월호 법안 반대 새누리당 12인!  최봉홍 김정훈 하태경 황진하 이헌승 한기호 조명철 김용남 김종훈 안홍준 김진태 박민식 의원 국민의 민의를 따르는 의원입니다! 우리 애국보수세력은 진정으로 당신들을 응원합니다!pic.twitter.com/VBjIOLde4C  
4219,"   “홍가혜 인생, 언론과 검경이 말아먹었다” bit.ly/11m0LbD ㅡ세월호 현장의 잠수부들은, 홍가혜씨의 말이 대부분 사실이라고 증언했단다. . pic.twitter.com/gQbuVOPVpL  "
4220,"   잠수함이 #세월호 좌측과 충돌하여  선저 앞부분이 우측으로 휘고,꺽여있다 cafe.daum.net/scwelfare.gove… ""세월호를 인양하라...!!"" pic.twitter.com/jopTYROxlb  "
4221,   달빛 행진  ~~ 세월호를 인양하라! 책임자를 처벌하라!  온전한 선체 인양! 실종자를 가족 품으로! pic.twitter.com/Rez0HVFm76  
4222,   [포토] 비 오는 주말 ‘새해소원 세월호 진실규명’ 촛불문화제goo.gl/uaFe3O #고발뉴스  
4223,"   [속보] ""'제3의 존재 충돌' 의혹 세월호 재판서 제기돼...국정원·해수부 '쉬쉬 대체 왜?'"": youtu.be/TeTgax4wM0o  "
4224,"   설연휴 기간. KBS, SBS, JTBC는 세월호 유가족들과 농성 중인 노동자 소식을 전했다. 그러나 MBC는 윷놀이 비법과 제사상의 문어를 내보냈다. 추하고 끔찍했다. goo.gl/FP9a7B pic.twitter.com/qWDqEfdOsI  "
